source_url,source_normalized,source_page_type,source_cluster,target_url,target_normalized
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/es/shop/category/dogbone-25,/es/shop/category/dogbone-25
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/es/shop/category/morfblock-17,/es/shop/category/morfblock-17
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/es/shop/category/morfring-26,/es/shop/category/morfring-26
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/es/shop/category/outlet-36,/es/shop/category/outlet-36
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/es/shop/category/padeye-27,/es/shop/category/padeye-27
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/es/shop/category/powerfurl-1,/es/shop/category/powerfurl-1
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/es/shop/category/shackle-24,/es/shop/category/shackle-24
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/es/shop/wishlist,/es/shop/wishlist
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/es/solutions,/es/solutions
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/es/terms,/es/terms
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/es/terms-conditions,/es/terms-conditions
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/es/use,/es/use
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/es/website/social/instagram,/es/website/social/instagram
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/es/website/social/linkedin,/es/website/social/linkedin
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/shop/shackle-17-4ph-12827,/shop/shackle-17-4ph-12827
https://www.morfrac.com/es/shop/shackle-17-4ph-12827,/es/shop/shackle-17-4ph-12827,product,shackle,https://www.morfrac.com/web/login,/web/login
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/,/
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/about,/about
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/blog,/blog
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/contactus,/contactus
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/custom,/custom
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/disclaimer,/disclaimer
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/document/share/12/d301f2c6-5349-4ff4-b4b7-25a78f83e1e7,/document/share/12/d301f2c6-5349-4ff4-b4b7-25a78f83e1e7
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/document/share/13/2b506fa7-1216-484f-900f-d0fe8d85ffdd,/document/share/13/2b506fa7-1216-484f-900f-d0fe8d85ffdd
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/dogbone,/dogbone
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/es/shop/morfblock-light-04-performance-sailing-block-12338,/es/shop/morfblock-light-04-performance-sailing-block-12338
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/morfblock,/morfblock
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/morfring,/morfring
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/morfwing,/morfwing
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/padeye,/padeye
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/partner,/partner
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/powerfurl,/powerfurl
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/privacy,/privacy
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/returns,/returns
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/shackle,/shackle
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/shipping,/shipping
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/shop,/shop
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/shop/cart,/shop/cart
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/shop/category/dogbone-25,/shop/category/dogbone-25
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/shop/category/morfblock-17,/shop/category/morfblock-17
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/shop/category/morfring-26,/shop/category/morfring-26
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/shop/category/padeye-27,/shop/category/padeye-27
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/shop/category/powerfurl-1,/shop/category/powerfurl-1
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/shop/category/shackle-24,/shop/category/shackle-24
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/shop/morfblock-light-04-performance-sailing-block-12338,/shop/morfblock-light-04-performance-sailing-block-12338
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/shop/wishlist,/shop/wishlist
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/solutions,/solutions
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/terms,/terms
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/terms-conditions,/terms-conditions
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/use,/use
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/web/login,/web/login
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/website/social/instagram,/website/social/instagram
https://www.morfrac.com/shop/morfblock-light-4-p-12338,/shop/morfblock-light-4-p-12338,product,morfblock,https://www.morfrac.com/website/social/linkedin,/website/social/linkedin
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/,/
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/about,/about
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/blog,/blog
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/contactus,/contactus
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/custom,/custom
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/disclaimer,/disclaimer
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/dogbone,/dogbone
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/es/shop/morfblock-light-4-hl-12823,/es/shop/morfblock-light-4-hl-12823
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/morfblock,/morfblock
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/morfring,/morfring
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/morfwing,/morfwing
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/padeye,/padeye
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/partner,/partner
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/powerfurl,/powerfurl
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/privacy,/privacy
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/returns,/returns
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/shackle,/shackle
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/shipping,/shipping
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/shop,/shop
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/shop/cart,/shop/cart
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/shop/category/dogbone-25,/shop/category/dogbone-25
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/shop/category/morfblock-17,/shop/category/morfblock-17
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/shop/category/morfring-26,/shop/category/morfring-26
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/shop/category/outlet-36,/shop/category/outlet-36
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/shop/category/padeye-27,/shop/category/padeye-27
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/shop/category/powerfurl-1,/shop/category/powerfurl-1
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/shop/category/shackle-24,/shop/category/shackle-24
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/shop/wishlist,/shop/wishlist
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/solutions,/solutions
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/terms,/terms
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/terms-conditions,/terms-conditions
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/use,/use
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/web/login,/web/login
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/website/social/instagram,/website/social/instagram
https://www.morfrac.com/shop/morfblock-light-4-hl-12823,/shop/morfblock-light-4-hl-12823,product,morfblock,https://www.morfrac.com/website/social/linkedin,/website/social/linkedin
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es,/es
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/about,/es/about
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/become-a-morfrac-trade-partner,/es/become-a-morfrac-trade-partner
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/blog,/es/blog
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/contactus,/es/contactus
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/custom,/es/custom
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/disclaimer,/es/disclaimer
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/dogbone,/es/dogbone
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/morfblock,/es/morfblock
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/morfring,/es/morfring
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/morfwing,/es/morfwing
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/padeye,/es/padeye
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/partner,/es/partner
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/powerfurl,/es/powerfurl
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/privacy,/es/privacy
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/returns,/es/returns
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/shackle,/es/shackle
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/shipping,/es/shipping
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/shop,/es/shop
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/shop/cart,/es/shop/cart
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/shop/category/custom-33,/es/shop/category/custom-33
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/shop/category/dogbone-25,/es/shop/category/dogbone-25
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/shop/category/dogbone-dogbone-al-28,/es/shop/category/dogbone-dogbone-al-28
https://www.morfrac.com/es/shop/category/mloop-34,/es/shop/category/mloop-34,product,mloop,https://www.morfrac.com/es/shop/category/dogbone-dogbone-ti-29,/es/shop/category/dogbone-dogbone-ti-29
